Tipo Agregado;Valor m2
Apartamento;13.33
Apartamento;21.25
Apartamento;26.55
Apartamento;70.83
Apartamento;16.43
Apartamento;34.29
Apartamento;26.47
Casa;20.0
Apartamento;48.29
Apartamento;24.29
Apartamento;75.0
Apartamento;66.67
Casa;12.68
Apartamento;23.16
Casa;16.47
Apartamento;30.0
Apartamento;22.16
Apartamento;30.0
Apartamento;47.17
Apartamento;0.0
Apartamento;31.25
Apartamento;25.0
Apartamento;21.9
Apartamento;37.65
Apartamento;21.67
Apartamento;23.75
Apartamento;23.75
Apartamento;17.14
Apartamento;36.99
Apartamento;125.0
Apartamento;30.86
Apartamento;14.0
Apartamento;39.13
Apartamento;28.95
Apartamento;18.57
Apartamento;27.69
Apartamento;44.0
Apartamento;19.83
Apartamento;18.0
Casa;6.71
Apartamento;31.43
Apartamento;24.71
Casa;14.55
Apartamento;23.81
Apartamento;31.43
Apartamento;35.0
Apartamento;20.63
Apartamento;55.36
Apartamento;15.45
Apartamento;37.5
Apartamento;30.0
Apartamento;22.27
Apartamento;60.98
Apartamento;32.35
Apartamento;18.57
Apartamento;17.33
Casa;30.66
Apartamento;20.34
Apartamento;62.5
Casa;27.69
Apartamento;19.23
Apartamento;36.14
Apartamento;45.31
Apartamento;32.14
Apartamento;24.1
Apartamento;60.05
Apartamento;17.14
Apartamento;15.82
Apartamento;31.11
Apartamento;25.76
Apartamento;32.2
Apartamento;17.37
Apartamento;37.5
Apartamento;51.06
Apartamento;30.67
Apartamento;19.7
Apartamento;26.67
Apartamento;27.5
Apartamento;57.69
Apartamento;13.33
Apartamento;34.01
Apartamento;20.0
Apartamento;100.0
Apartamento;21.44
Apartamento;33.33
Apartamento;11.67
Apartamento;12.5
Apartamento;27.27
Apartamento;43.48
Apartamento;24.14
Apartamento;51.52
Apartamento;21.88
Apartamento;21.67
Apartamento;27.27
Apartamento;67.42
Apartamento;26.47
Apartamento;22.67
Apartamento;32.41
Apartamento;21.5
Apartamento;26.83
Apartamento;52.0
Apartamento;23.68
Apartamento;33.33
Apartamento;42.31
Apartamento;13.33
Apartamento;41.3
Apartamento;20.0
Apartamento;57.29
Apartamento;54.55
Apartamento;40.0
Apartamento;46.43
Apartamento;16.13
Apartamento;32.5
Apartamento;44.44
Apartamento;36.67
Apartamento;23.91
Apartamento;44.62
Apartamento;28.92
Apartamento;35.71
Apartamento;50.65
Casa;17.65
Apartamento;43.37
Apartamento;16.67
Apartamento;38.0
Apartamento;40.0
Apartamento;28.95
Apartamento;52.17
Apartamento;45.0
Apartamento;28.74
Apartamento;20.0
Apartamento;29.09
Apartamento;27.5
Apartamento;26.44
Apartamento;21.54
Apartamento;25.0
Apartamento;59.21
Apartamento;24.29
Apartamento;39.39
Apartamento;28.57
Apartamento;24.35
Apartamento;15.43
Apartamento;12.5
Apartamento;17.05
Apartamento;16.44
Apartamento;23.08
Apartamento;36.23
Apartamento;45.45
Apartamento;39.13
Apartamento;30.0
Apartamento;31.43
Apartamento;40.0
Apartamento;70.0
Casa;12.31
Apartamento;45.0
Apartamento;38.0
Apartamento;50.0
Apartamento;64.71
Apartamento;35.29
Apartamento;22.95
Apartamento;27.69
Apartamento;20.0
Apartamento;60.87
Apartamento;30.93
Apartamento;20.0
Apartamento;23.81
Apartamento;25.0
Apartamento;56.39
Apartamento;34.35
Apartamento;32.0
Apartamento;40.52
Casa;15.71
Apartamento;38.1
Apartamento;31.0
Apartamento;21.74
Apartamento;35.56
Apartamento;21.74
Apartamento;40.0
Apartamento;35.0
Apartamento;48.46
Apartamento;54.5
Apartamento;36.93
Apartamento;46.15
Apartamento;150.0
Apartamento;35.21
Apartamento;36.36
Apartamento;33.33
Apartamento;27.03
Apartamento;27.4
Apartamento;54.29
Apartamento;46.88
Apartamento;16.0
Apartamento;17.0
Apartamento;22.5
Apartamento;16.25
Apartamento;17.07
Apartamento;32.0
Apartamento;45.38
Apartamento;54.0
Apartamento;19.64
Apartamento;26.0
Apartamento;31.52
Apartamento;18.89
Apartamento;56.39
Casa;0.0
Apartamento;30.0
Apartamento;14.81
Casa;28.75
Apartamento;11.5
Apartamento;18.57
Apartamento;36.19
Apartamento;16.67
Apartamento;20.88
Apartamento;182.93
Apartamento;11.11
Apartamento;72.73
Apartamento;45.92
Apartamento;14.06
Apartamento;100.0
Apartamento;38.89
Apartamento;26.32
Apartamento;12.0
Apartamento;11.65
Apartamento;15.0
Apartamento;43.02
Casa;26.13
Apartamento;35.71
Apartamento;34.85
Apartamento;55.08
Apartamento;22.86
Apartamento;25.94
Casa;15.0
Apartamento;43.75
Apartamento;23.08
Apartamento;53.33
Casa;15.56
Apartamento;21.67
Apartamento;45.45
Apartamento;33.33
Casa;15.85
Apartamento;59.52
Casa;12.31
Apartamento;28.69
Apartamento;23.46
Apartamento;50.0
Apartamento;12.5
Apartamento;22.92
Apartamento;28.57
Apartamento;30.17
Apartamento;22.86
Apartamento;41.46
Apartamento;18.87
Apartamento;18.75
Apartamento;16.88
Casa;13.17
Apartamento;22.39
Apartamento;24.44
Apartamento;15.38
Apartamento;78.57
Apartamento;22.06
Apartamento;53.33
Apartamento;20.83
Apartamento;26.76
Apartamento;25.0
Apartamento;47.24
Apartamento;17.33
Apartamento;71.67
Apartamento;34.09
Apartamento;42.86
Apartamento;13.02
Apartamento;32.31
Apartamento;34.67
Apartamento;19.57
Apartamento;15.24
Casa;11.0
Apartamento;20.95
Apartamento;11.74
Apartamento;166.67
Apartamento;16.67
Apartamento;38.41
Casa;28.85
Apartamento;26.19
Apartamento;17.0
Apartamento;113.16
Apartamento;37.12
Apartamento;24.64
Apartamento;40.18
Casa;20.0
Apartamento;25.33
Apartamento;13.26
Apartamento;111.11
Apartamento;45.68
Apartamento;22.48
Apartamento;34.38
Apartamento;43.33
Apartamento;31.11
Apartamento;38.04
Apartamento;17.74
Apartamento;39.39
Apartamento;20.0
Apartamento;35.0
Apartamento;50.51
Apartamento;20.29
Apartamento;21.88
Apartamento;18.33
Apartamento;35.17
Apartamento;53.85
Apartamento;25.2
Apartamento;16.89
Apartamento;41.76
Apartamento;27.27
Apartamento;36.67
Apartamento;39.13
Apartamento;58.33
Apartamento;52.5
Apartamento;45.0
Apartamento;46.67
Apartamento;28.0
Apartamento;42.42
Apartamento;26.14
Apartamento;29.7
Apartamento;33.78
Apartamento;31.43
Apartamento;36.67
Apartamento;54.74
Apartamento;24.62
Apartamento;31.88
Apartamento;31.82
Apartamento;33.33
Apartamento;29.81
Apartamento;47.01
Casa;25.0
Apartamento;26.85
Apartamento;90.0
Apartamento;11.67
Apartamento;135.14
Apartamento;33.33
Apartamento;17.78
Apartamento;25.0
Casa;16.67
Apartamento;34.25
Apartamento;40.0
Apartamento;100.0
Apartamento;37.6
Apartamento;21.62
Apartamento;22.39
Apartamento;21.05
Apartamento;19.72
Apartamento;9.67
Apartamento;27.06
Apartamento;36.43
Apartamento;15.0
Apartamento;22.78
Apartamento;21.15
Apartamento;22.22
Apartamento;85.84
Apartamento;16.67
Apartamento;34.12
Apartamento;34.04
Apartamento;33.33
Apartamento;25.0
Apartamento;54.17
Apartamento;29.89
Apartamento;43.18
Apartamento;36.54
Apartamento;18.03
Apartamento;26.47
Apartamento;35.42
Apartamento;30.0
Apartamento;38.78
Apartamento;23.68
Apartamento;38.83
Apartamento;31.34
Apartamento;50.0
Apartamento;19.32
Apartamento;20.88
Apartamento;37.04
Apartamento;38.53
Casa;11.27
Apartamento;18.55
Apartamento;27.17
Apartamento;26.92
Apartamento;27.5
Apartamento;42.5
Apartamento;50.0
Apartamento;68.18
Apartamento;24.72
Apartamento;42.33
Apartamento;27.5
Apartamento;22.22
Apartamento;60.0
Apartamento;33.65
Apartamento;58.7
Apartamento;14.71
Apartamento;50.5
Apartamento;70.59
Apartamento;10.0
Apartamento;30.57
Apartamento;17.5
Apartamento;38.82
Apartamento;25.45
Apartamento;29.73
Apartamento;30.0
Casa;28.0
Apartamento;25.49
Apartamento;34.68
Apartamento;21.88
Apartamento;45.83
Apartamento;9.57
Apartamento;31.94
Apartamento;28.0
Apartamento;18.06
Apartamento;30.0
Apartamento;25.0
Apartamento;30.0
Apartamento;50.0
Apartamento;30.09
Apartamento;21.59
Apartamento;28.89
Apartamento;34.69
Apartamento;16.36
Apartamento;38.89
Apartamento;126.92
Apartamento;30.88
Apartamento;37.69
Apartamento;32.68
Apartamento;52.63
Apartamento;50.0
Apartamento;21.95
Apartamento;14.29
Apartamento;35.42
Apartamento;18.89
Apartamento;41.3
Apartamento;22.14
Apartamento;35.29
Apartamento;18.94
Apartamento;20.72
Apartamento;17.44
Apartamento;38.67
Apartamento;31.11
Apartamento;41.94
Apartamento;18.18
Casa;40.22
Apartamento;28.0
Apartamento;20.0
Apartamento;40.32
Apartamento;20.0
Apartamento;41.07
Apartamento;44.74
Apartamento;29.41
Apartamento;9.65
Apartamento;38.46
Apartamento;16.67
Apartamento;17.65
Apartamento;17.02
Apartamento;38.0
Apartamento;31.03
Apartamento;15.45
Apartamento;15.0
Apartamento;99.44
Apartamento;46.67
Apartamento;35.45
Apartamento;19.75
Apartamento;34.62
Apartamento;24.44
Apartamento;22.5
Apartamento;32.14
Apartamento;45.77
Apartamento;37.04
Apartamento;18.0
Casa;16.0
Apartamento;21.88
Apartamento;39.47
Apartamento;51.43
Apartamento;18.29
Apartamento;36.36
Apartamento;19.57
Apartamento;16.0
Apartamento;14.52
Apartamento;32.84
Apartamento;26.42
Apartamento;22.86
Apartamento;32.0
Apartamento;75.0
Apartamento;27.78
Apartamento;48.61
Apartamento;13.64
Apartamento;54.55
Apartamento;22.92
Apartamento;32.61
Apartamento;17.0
Apartamento;22.73
Apartamento;48.08
Apartamento;26.0
Apartamento;28.41
Apartamento;53.64
Apartamento;35.0
Apartamento;21.11
Casa;30.0
Apartamento;29.33
Apartamento;47.14
Apartamento;26.29
Apartamento;18.6
Apartamento;25.17
Apartamento;26.0
Apartamento;26.67
Casa;23.08
Apartamento;31.11
Apartamento;27.92
Apartamento;89.29
Apartamento;85.71
Apartamento;22.22
Apartamento;41.38
Apartamento;18.0
Apartamento;20.0
Apartamento;27.47
Apartamento;65.45
Apartamento;23.53
Apartamento;25.22
Apartamento;72.34
Apartamento;0.0
Apartamento;28.57
Apartamento;17.2
Apartamento;20.0
Apartamento;18.84
Casa;42.74
Apartamento;23.08
Apartamento;12.79
Apartamento;29.33
Apartamento;24.29
Apartamento;38.75
Apartamento;65.79
Apartamento;12.16
Apartamento;38.46
Apartamento;40.0
Apartamento;26.87
Apartamento;28.85
Apartamento;40.0
Apartamento;31.25
Apartamento;50.0
Apartamento;26.85
Apartamento;50.0
Apartamento;0.0
Apartamento;76.92
Apartamento;32.61
Apartamento;23.94
Apartamento;14.66
Apartamento;24.51
Apartamento;63.18
Apartamento;27.06
Apartamento;55.56
Apartamento;8.33
Apartamento;47.62
Apartamento;37.04
Apartamento;22.86
Apartamento;30.0
Apartamento;15.48
Apartamento;66.67
Apartamento;10.53
Apartamento;58.82
Apartamento;31.75
Apartamento;28.99
Apartamento;15.0
Apartamento;21.0
Apartamento;42.05
Apartamento;16.25
Apartamento;37.08
Apartamento;43.75
Apartamento;24.59
Apartamento;22.67
Apartamento;23.64
Apartamento;18.18
Apartamento;22.06
Apartamento;22.41
Apartamento;35.38
Apartamento;28.21
Apartamento;27.14
Apartamento;36.96
Apartamento;31.92
Apartamento;20.0
Apartamento;39.39
Apartamento;28.17
Apartamento;20.97
Apartamento;39.47
Apartamento;23.97
Apartamento;35.15
Apartamento;58.33
Apartamento;20.0
Apartamento;29.33
Apartamento;128.57
Casa;21.43
Apartamento;133.76
Apartamento;14.94
Apartamento;38.0
Apartamento;17.32
Apartamento;57.0
Apartamento;21.88
Apartamento;18.75
Apartamento;67.42
Apartamento;60.0
Apartamento;54.9
Apartamento;16.36
Apartamento;52.94
Apartamento;38.1
Apartamento;46.51
Apartamento;83.27
Apartamento;36.23
Apartamento;36.28
Casa;12.5
Apartamento;45.24
Apartamento;65.38
Apartamento;26.92
Apartamento;23.17
Apartamento;23.64
Apartamento;22.22
Apartamento;25.35
Apartamento;19.44
Apartamento;17.51
Apartamento;93.02
Apartamento;31.25
Apartamento;15.45
Apartamento;21.43
Apartamento;23.75
Apartamento;32.5
Apartamento;25.93
Casa;20.0
Apartamento;15.22
Apartamento;80.0
Apartamento;17.35
Apartamento;27.78
Apartamento;22.0
Apartamento;36.25
Apartamento;35.71
Apartamento;33.78
Apartamento;13.64
Apartamento;16.67
Apartamento;55.5
Apartamento;33.33
Apartamento;25.0
Apartamento;28.66
Apartamento;26.25
Apartamento;26.67
Apartamento;31.03
Apartamento;35.71
Casa;29.23
Apartamento;45.0
Apartamento;21.54
Apartamento;41.18
Apartamento;19.12
Apartamento;14.71
Apartamento;35.71
Apartamento;29.85
Apartamento;41.67
Apartamento;54.09
Apartamento;24.24
Apartamento;37.63
Casa;16.95
Apartamento;35.29
Apartamento;40.74
Apartamento;15.0
Apartamento;18.52
Apartamento;600.0
Apartamento;14.55
Apartamento;17.78
Apartamento;26.0
Apartamento;33.33
Apartamento;54.71
Apartamento;20.0
Apartamento;61.54
Apartamento;22.92
Casa;80.59
Apartamento;44.62
Apartamento;22.96
Apartamento;28.46
Apartamento;33.2
Apartamento;23.4
Casa;18.57
Casa;37.5
Apartamento;48.91
Apartamento;25.76
Apartamento;17.0
Apartamento;25.0
Apartamento;44.0
Apartamento;46.0
Apartamento;15.0
Apartamento;35.48
Apartamento;8.59
Apartamento;23.75
Apartamento;23.08
Apartamento;23.08
Apartamento;17.0
Apartamento;30.77
Apartamento;12.73
Apartamento;28.57
Apartamento;40.77
Apartamento;59.5
Apartamento;33.33
Apartamento;26.0
Apartamento;15.0
Apartamento;26.11
Apartamento;64.0
Apartamento;57.14
Apartamento;35.0
Apartamento;37.14
Casa;13.75
Apartamento;13.6
Apartamento;13.56
Apartamento;42.86
Apartamento;20.0
Apartamento;40.74
Apartamento;23.64
Apartamento;28.65
Apartamento;46.67
Apartamento;43.12
Apartamento;17.74
Apartamento;37.5
Apartamento;68.75
Apartamento;39.77
Apartamento;21.43
Apartamento;59.76
Apartamento;12.5
Apartamento;52.34
Apartamento;49.0
Apartamento;46.7
Apartamento;34.92
Apartamento;14.38
Apartamento;22.22
Apartamento;66.67
Apartamento;25.0
Apartamento;38.89
Apartamento;59.09
Apartamento;19.0
Apartamento;62.5
Apartamento;31.03
Apartamento;51.43
Apartamento;32.0
Apartamento;50.0
Apartamento;33.93
Apartamento;130.0
Apartamento;35.71
Apartamento;19.79
Casa;14.81
Apartamento;36.36
Apartamento;22.35
Apartamento;22.22
Apartamento;14.44
Apartamento;23.57
Apartamento;21.43
Apartamento;20.83
Apartamento;18.64
Apartamento;55.56
Apartamento;28.44
Apartamento;17.14
Apartamento;24.59
Apartamento;21.15
Apartamento;24.32
Apartamento;16.33
Apartamento;22.22
Apartamento;25.0
Apartamento;10.77
Apartamento;40.54
Apartamento;23.91
Apartamento;27.4
Apartamento;29.41
Apartamento;19.19
Apartamento;7.5
Apartamento;27.71
Apartamento;50.0
Apartamento;18.0
Apartamento;55.77
Apartamento;29.17
Apartamento;20.31
Casa;17.24
Apartamento;20.0
Apartamento;21.67
Casa;40.53
Apartamento;19.08
Apartamento;16.88
Apartamento;34.94
Apartamento;22.86
Apartamento;37.88
Apartamento;37.78
Casa;15.26
Apartamento;100.0
Apartamento;87.5
Apartamento;20.95
Apartamento;26.0
Apartamento;38.17
Apartamento;19.72
Apartamento;15.0
Apartamento;26.24
Apartamento;15.15
Apartamento;25.0
Apartamento;20.38
Apartamento;14.62
Apartamento;50.0
Apartamento;90.0
Apartamento;25.88
Apartamento;65.71
Apartamento;38.24
Apartamento;20.0
Apartamento;12.33
Apartamento;43.53
Apartamento;17.33
Apartamento;21.0
Apartamento;15.0
Apartamento;46.67
Apartamento;24.44
Apartamento;41.67
Apartamento;21.82
Apartamento;18.0
Apartamento;12.5
Apartamento;31.25
Apartamento;30.0
Apartamento;43.33
Apartamento;37.5
Apartamento;14.55
Apartamento;29.73
Apartamento;49.18
Casa;71.43
Casa;26.0
Apartamento;92.86
Apartamento;35.0
Apartamento;17.65
Apartamento;13.25
Apartamento;11.76
Apartamento;54.35
Apartamento;35.29
Apartamento;26.67
Apartamento;42.31
Apartamento;61.22
Apartamento;31.48
Apartamento;23.94
Apartamento;51.25
Apartamento;50.0
Apartamento;42.37
Apartamento;34.21
Casa;18.82
Apartamento;29.85
Apartamento;23.94
Apartamento;33.33
Apartamento;21.62
Apartamento;26.19
Apartamento;12.05
Apartamento;40.48
Apartamento;11.25
Apartamento;16.67
Apartamento;47.3
Apartamento;26.43
Apartamento;19.64
Apartamento;62.5
Apartamento;27.5
Apartamento;19.18
Casa;5.0
Apartamento;29.52
Apartamento;16.92
Apartamento;26.96
Apartamento;27.71
Apartamento;20.0
Apartamento;27.78
Apartamento;170.73
Apartamento;24.75
Apartamento;22.78
Apartamento;47.37
Apartamento;53.33
Apartamento;20.83
Apartamento;27.2
Apartamento;11.11
Apartamento;33.73
Apartamento;24.19
Apartamento;33.33
Apartamento;19.79
Casa;109.09
Apartamento;26.95
Apartamento;61.11
Apartamento;38.6
Apartamento;52.63
Apartamento;51.25
Apartamento;42.86
Apartamento;24.65
Apartamento;40.0
Apartamento;34.38
Apartamento;38.0
Apartamento;59.26
Apartamento;23.6
Apartamento;26.14
Apartamento;13.79
Apartamento;21.01
Apartamento;16.35
Apartamento;22.54
Apartamento;21.88
Apartamento;35.26
Apartamento;18.12
Apartamento;34.62
Apartamento;32.35
Apartamento;20.27
Apartamento;31.82
Apartamento;32.26
Apartamento;35.33
Apartamento;50.0
Apartamento;33.33
Apartamento;27.06
Apartamento;11.02
Apartamento;38.46
Apartamento;19.05
Apartamento;52.38
Apartamento;40.0
Apartamento;28.57
Apartamento;28.57
Apartamento;18.66
Apartamento;53.64
Apartamento;21.18
Apartamento;27.0
Apartamento;13.64
Apartamento;41.82
Apartamento;15.0
Apartamento;20.25
Apartamento;50.0
Apartamento;70.0
Apartamento;76.79
Apartamento;24.55
Apartamento;25.71
Apartamento;55.45
Apartamento;18.89
Apartamento;17.24
Apartamento;18.57
Apartamento;18.82
Apartamento;33.33
Apartamento;112.36
Apartamento;18.0
Apartamento;47.24
Apartamento;35.29
Apartamento;32.14
Apartamento;13.23
Apartamento;23.08
Apartamento;27.5
Apartamento;26.36
Apartamento;36.11
Apartamento;18.46
Apartamento;20.48
Apartamento;58.33
Apartamento;53.33
Apartamento;36.0
Apartamento;61.98
Casa;13.1
Apartamento;16.5
Apartamento;62.5
Apartamento;55.24
Apartamento;80.0
Apartamento;23.24
Apartamento;51.72
Apartamento;24.55
Casa;19.29
Apartamento;35.71
Apartamento;16.67
Apartamento;15.29
Apartamento;24.29
Apartamento;16.0
Apartamento;41.18
Apartamento;26.67
Apartamento;55.36
Apartamento;30.99
Apartamento;44.44
Apartamento;35.29
Apartamento;30.0
Apartamento;71.43
Apartamento;15.29
Apartamento;25.26
Apartamento;30.65
Apartamento;25.88
Apartamento;40.0
Apartamento;27.5
Apartamento;10.86
Apartamento;21.67
Apartamento;17.74
Apartamento;34.29
Apartamento;36.59
Apartamento;28.75
Apartamento;42.31
Apartamento;43.21
Apartamento;72.73
Apartamento;60.0
Apartamento;22.54
Apartamento;57.14
Apartamento;27.27
Apartamento;27.69
Apartamento;34.25
Apartamento;78.8
Apartamento;23.75
Apartamento;31.84
Apartamento;14.0
Apartamento;33.33
Apartamento;44.44
Apartamento;27.5
Apartamento;50.0
Apartamento;52.31
Casa;20.0
Apartamento;15.0
Casa;9.38
Apartamento;13.64
Apartamento;44.44
Apartamento;66.67
Apartamento;63.33
Apartamento;20.0
Apartamento;15.0
Apartamento;26.92
Apartamento;31.48
Casa;28.33
Apartamento;52.63
Apartamento;18.87
Apartamento;42.31
Apartamento;29.85
Apartamento;16.72
Apartamento;42.31
Apartamento;25.0
Apartamento;46.15
Apartamento;116.28
Apartamento;37.14
Apartamento;16.89
Apartamento;27.27
Apartamento;20.0
Apartamento;50.0
Apartamento;34.62
Apartamento;15.65
Apartamento;19.0
Apartamento;56.18
Apartamento;24.24
Casa;13.58
Apartamento;39.24
Apartamento;22.94
Casa;31.74
Apartamento;21.43
Apartamento;12.5
Apartamento;9.38
Apartamento;72.22
Apartamento;28.78
Apartamento;12.88
Apartamento;40.91
Apartamento;41.67
Apartamento;16.92
